"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1956475";"";"None";"333.78";"0";"2.85";"73, DSM315";"COCCOc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"15.91";"0.32";"2.46";"7.22";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"4.9"
"CHEMBL1956474";"";"None";"333.78";"0";"2.85";"72, DSM298";"COCCOc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956470";"";"None";"303.75";"0";"3.23";"68, DSM245";"CCOc1nc2nc(C)cc(Nc3cccc(Cl)c3)n2n1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"21.06";"0.42";"3.17";"9.94";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.4"
"CHEMBL1956296";"";"None";"317.78";"0";"3.02";"52, DSM301";"COCCc1nc2nc(C)cc(Nc3ccc(Cl)cc3)n2n1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1956295";"";"None";"395.36";"0";"4.98";"51, DSM306";"COCc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"16.21";"0.34";"1.43";"9.96";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.39"
"CHEMBL1956289";"";"None";"429.37";"1";"6.34";"42, DSM327";"CCC(F)(F)c1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"16.59";"0.35";"0.78";"12.93";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.075"
"CHEMBL1956279";"";"None";"391.37";"1";"5.71";"30, DSM323";"Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C3CC3)nc2n1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"17.97";"0.37";"1.32";"12.76";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.093"
"CHEMBL1956275";"";"None";"407.41";"1";"6.35";"26, DSM355";"CCC(C)c1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"15.91";"0.33";"0.13";"11.76";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.33"
"CHEMBL1956266";"";"None";"301.78";"0";"3.95";"15, DSM309";"Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(C)C)nc2n1";"IC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"21.48";"0.42";"2.53";"11.76";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.33"
"CHEMBL3690144";"";"None";"298.37";"0";"2.68";"BDBM120329";"Cc1nc2cnccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"3084.0";"nM";"5.51";"";"248346";"UO_0000065";"18.47";"0.36";"2.83";"9.21";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"3084.0"
"CHEMBL2170887";"";"None";"375.78";"0";"4.17";"20g";"CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2cc(OC)c(F)cc2c1=O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2176172";"Inhibition of Plasmodium falciparum DHOD after 5 to 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2169740";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"30.0"
"CHEMBL1093727";"";"None";"341.34";"0";"3.52";"8p";"CCOC(=O)c1c(-c2cccc(F)c2)[nH]c2cc(OC)ccc2c1=O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2176172";"Inhibition of Plasmodium falciparum DHOD after 5 to 10 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2169740";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"30.0"
"CHEMBL475813";"";"None";"275.31";"0";"3.33";"11; DSM1";"Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"26.62";"0.48";"4.00";"13.30";"1";"CHEMBL3820729";"Inhibition of Plasmodium falciparum DHODH";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3817764";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";"0.047"
"CHEMBL3690120";"";"None";"285.37";"0";"3.15";"BDBM120297";"CCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1";"IC50";"'='";"191.0";"nM";"6.72";"";"248308";"UO_0000065";"23.54";"0.46";"3.57";"14.32";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"191.0"
"CHEMBL3289670";"";"None";"375.28";"0";"4.45";"10, DSM330";"Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"19.87";"0.39";"3.01";"13.53";"0";"CHEMBL3296346";"Inhibition of N-terminal His6-tagged recombinant Plasmodium falciparum DHODH (amino acid residues 158 to 569) expressed in Escherichia coli BL21 cells assessed as orotic acid production using dihydroorotate as substrate by DCIP dye-based assay";"B";"BAO_0000219";"cell-based format";"Plasmodium falciparum";"None";"None";"BL21";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3286300";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.035"
"CHEMBL3690134";"";"None";"319.82";"0";"3.88";"BDBM120316";"CCCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1";"IC50";"'='";"324.0";"nM";"6.49";"";"248331";"UO_0000065";"20.29";"0.42";"2.61";"13.83";"0";"CHEMBL3706206";"Enzymatic Assays: Type 2 DHODH activity was monitored with either the direct assay measuring the formation of orotate or via a chromogen reduction assay using DCIP. Although the extinction coefficient and absorption wavelength are preferable for the chromogen reduction assay, the inorganic electron acceptor DCIP can be utilized by DHODH as the final electron acceptor in lieu of CoQn when the endogenous substrate is at a low concentration. As such, the direct assay was used to measure the binding affinity of pfDHODH to CoQD and L-DHO. The enzymatic reaction was performed by varying the L-DHO concentration (1-400 μM) or CoQD concentration (1-200 μM) while keeping the other substrate constant and in excess. Inhibition of DHODH by small molecules was evaluated using the chromogen based assay with a final substrate concentration of 200 μM L-DHO, 18 μM CoQD, and 100 μM DCIP, unless otherwise noted.";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3639068";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"324.0"
"CHEMBL3410615";"";"None";"448.52";"1";"6.55";"52";"CCOC(=O)c1sc(Nc2ccc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410587";"";"None";"469.87";"1";"5.99";"24";"CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL3410590";"";"None";"336.84";"0";"4.90";"27";"CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C1CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3413104";"Inhibition of Plasmodium falciparum DHODH using dihydroorotate substrate by DCIP assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL3407421";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"10.0"
"CHEMBL586157";"";"None";"265.32";"0";"2.67";"34, DSM160";"Cc1cc(Nc2ccc3c(c2)CCC3)n2ncnc2n1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"25.09";"0.45";"3.99";"12.08";"0";"CHEMBL1785541";"Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1781999";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.22"
"CHEMBL2012942";"";"None";"326.43";"0";"3.05";"1p";"CN(C)c1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"16.09";"0.31";"2.20";"10.47";"0";"CHEMBL2014776";"Inhibition of Plasmodium falciparum DHODH after 20 mins by 2,6-dichloroindophenol-reduction based assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2010768";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"5.6"
"CHEMBL2012943";"";"None";"311.41";"0";"3.60";"2a";"Cc1cccc2c1nc(C)n2-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"23.79";"0.46";"3.81";"15.79";"0";"CHEMBL2014776";"Inhibition of Plasmodium falciparum DHODH after 20 mins by 2,6-dichloroindophenol-reduction based assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2010768";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"39.0"
"CHEMBL2012944";"";"None";"311.41";"0";"3.60";"2b";"Cc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"56.0";"nM";"7.25";"";"";"UO_0000065";"23.29";"0.45";"3.65";"15.46";"0";"CHEMBL2014776";"Inhibition of Plasmodium falciparum DHODH after 20 mins by 2,6-dichloroindophenol-reduction based assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2010768";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"56.0"
"CHEMBL2012958";"";"None";"322.39";"0";"3.16";"2q";"Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"22.95";"0.44";"4.24";"10.46";"0";"CHEMBL2014776";"Inhibition of Plasmodium falciparum DHODH after 20 mins by 2,6-dichloroindophenol-reduction based assay";"B";"BAO_0000357";"single protein format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL2010768";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";"";"";"";"40.0"
"CHEMBL1784557";"";"None";"295.39";"0";"3.91";"10, DSM116";"CCCCCc1ccc(Nc2cc(C)nc3ncnn23)cc1";"IC50";"'='";"820.0";"nM";"6.09";"";"";"UO_0000065";"20.60";"0.38";"2.18";"11.04";"0";"CHEMBL1785541";"Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1781999";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.82"
"CHEMBL1529387";"";"None";"239.28";"0";"2.04";"53, DSM178";"Cc1cc(NCc2ccccc2)n2ncnc2n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1785541";"Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1781999";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"100.0"
"CHEMBL1784714";"";"None";"295.39";"0";"3.86";"62, DSM171";"CCc1c(C)nc2ncnn2c1Nc1ccc(C(C)C)cc1";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"19.53";"0.36";"1.91";"10.47";"0";"CHEMBL1785541";"Inhibition of His6-tagged recombinant Plasmodium falciparum dihydroorotate dehydrogenase expressed in Escherichia coli using L-dihydroorotate as substrate after 10 to 15 mins by DCIP dye-based assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1781999";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"1.7"
"CHEMBL1956473";"";"None";"395.36";"1";"5.23";"71, DSM294";"CCOc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"18.32";"0.38";"2.01";"11.26";"0";"CHEMBL1961096";"Inhibition of Plasmodium falciparum C-terminal hexa-His tagged DHODH expressed in Escherichia coli by DCIP reduction assay";"B";"BAO_0000019";"assay format";"Plasmodium falciparum";"None";"None";"None";"None";"";"";"";"CHEMBL3486";"Dihydroorotate dehydrogenase";"Plasmodium falciparum";"SINGLE PROTEIN";"CHEMBL1955725";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"0.057"
